ticket_id,csat_score,response_date
TCK-0005724,4,2024-06-23
TCK-0005725,2,2024-08-31
TCK-0005726,5,2024-11-07
TCK-0005727,5,2024-10-16
TCK-0005729,4,2024-12-02
TCK-0005730,4,2024-09-02
TCK-0005731,5,2024-05-06
TCK-0005732,4,2024-11-15
TCK-0005733,5,2024-10-29
TCK-0005736,5,2024-05-30
TCK-0005737,2,2024-09-23
TCK-0005739,5,2024-07-20
TCK-0005740,3,2024-12-02
TCK-0005744,4,2024-05-07
TCK-0005746,4,2024-05-14
TCK-0005750,3,2024-03-16
TCK-0005752,5,2024-03-18
TCK-0005753,4,2024-11-25
TCK-0005756,5,2024-02-13
TCK-0005757,5,2024-07-14
TCK-0005758,3,2024-09-23
TCK-0005759,2,2024-04-29
TCK-0005762,3,2024-05-26
TCK-0005763,5,2024-12-28
TCK-0005764,4,2024-10-17
TCK-0005767,4,2024-07-19
TCK-0005768,4,2024-07-23
TCK-0005769,4,2024-02-11
TCK-0005770,5,2024-05-20
TCK-0005771,4,2024-08-02
TCK-0005774,4,2024-11-20
TCK-0005776,2,2024-11-21
TCK-0005778,4,2024-11-01
TCK-0005779,4,2024-09-30
TCK-0005782,5,2024-07-19
TCK-0005783,4,2024-11-02
TCK-0005784,2,2024-10-20
TCK-0005786,3,2024-03-16
TCK-0005787,4,2024-10-12
TCK-0005790,4,2024-06-11
TCK-0005791,3,2024-07-28
TCK-0005792,4,2024-11-29
TCK-0005793,3,2024-03-15
TCK-0005796,2,2024-05-21
TCK-0005798,4,2024-11-15
TCK-0005799,2,2024-09-17
TCK-0005800,3,2024-06-29
TCK-0005801,4,2024-04-16
TCK-0005802,5,2024-10-17
TCK-0005805,2,2024-11-04
TCK-0005806,5,2024-06-12
TCK-0005807,4,2024-07-05
TCK-0005808,4,2024-03-02
TCK-0005809,2,2024-08-02
TCK-0005810,5,2024-04-19
TCK-0005811,4,2024-03-23
TCK-0005812,4,2024-08-27
TCK-0005813,2,2024-04-11
TCK-0005816,5,2024-02-12
TCK-0005817,3,2024-09-08
TCK-0005818,4,2024-08-27
TCK-0005819,4,2024-04-01
TCK-0005820,4,2025-01-01
TCK-0005821,4,2024-01-05
TCK-0005822,2,2024-12-22
TCK-0005823,5,2024-01-30
TCK-0005825,4,2024-06-22
TCK-0005826,3,2024-11-28
TCK-0005827,3,2024-10-07
TCK-0005829,2,2024-05-21
TCK-0005834,5,2024-04-18
TCK-0005835,5,2024-09-28
TCK-0005836,4,2024-05-05
TCK-0005839,3,2024-05-26
TCK-0005840,3,2024-10-30
TCK-0005841,2,2024-08-19
TCK-0005842,4,2024-09-13
TCK-0005843,4,2024-03-29
TCK-0005844,5,2024-03-07
TCK-0005846,3,2024-06-10
TCK-0005847,1,2024-09-04
TCK-0005850,5,2024-01-29
TCK-0005851,5,2024-05-14
TCK-0005852,5,2024-01-13
TCK-0005853,3,2024-11-15
TCK-0005856,5,2024-05-23
TCK-0005857,5,2024-11-23
TCK-0005858,5,2024-01-22
TCK-0005860,5,2024-08-21
TCK-0005862,4,2024-11-28
TCK-0005863,4,2024-05-18
TCK-0005864,4,2024-08-06
TCK-0005865,4,2024-09-05
TCK-0005866,4,2024-08-19
TCK-0005868,3,2024-09-28
TCK-0005869,4,2024-12-21
TCK-0005870,3,2024-04-01
TCK-0005871,5,2024-08-19
TCK-0005873,5,2024-11-04
TCK-0005874,3,2024-02-15
TCK-0005875,4,2024-09-04
TCK-0005877,4,2024-05-14
TCK-0005878,5,2024-08-12
TCK-0005881,5,2024-02-14
TCK-0005885,5,2024-12-16
TCK-0005886,2,2024-08-31
TCK-0005887,3,2024-06-25
TCK-0005889,4,2024-04-13
TCK-0005890,2,2024-04-01
TCK-0005897,4,2024-01-17
TCK-0005898,3,2024-10-24
TCK-0005899,3,2024-04-26
TCK-0005900,4,2024-07-01
TCK-0005901,3,2024-02-08
TCK-0005904,4,2024-02-26
TCK-0005905,4,2024-03-15
TCK-0005909,2,2024-01-10
TCK-0005913,5,2024-05-01
TCK-0005914,4,2024-11-17
TCK-0005915,5,2024-09-17
TCK-0005918,5,2024-07-29
TCK-0005919,3,2024-03-22
TCK-0005920,4,2024-05-13
TCK-0005922,3,2024-02-17
TCK-0005923,5,2024-05-15
TCK-0005924,3,2024-04-12
TCK-0005925,4,2024-03-05
TCK-0005928,3,2024-10-16
TCK-0005931,4,2024-07-11
TCK-0005932,4,2024-02-14
TCK-0005933,4,2024-12-09
TCK-0005935,1,2024-12-02
TCK-0005936,5,2024-10-05
TCK-0005937,4,2024-12-06
TCK-0005938,4,2024-02-07
TCK-0005941,3,2024-11-27
TCK-0005942,4,2024-04-23
TCK-0005943,2,2024-12-04
TCK-0005945,4,2024-05-06
TCK-0005947,5,2024-12-06
TCK-0005948,4,2024-05-15
TCK-0005950,4,2024-05-18
TCK-0005952,5,2024-01-21
TCK-0005953,3,2024-09-20
TCK-0005954,5,2024-01-14
TCK-0005955,5,2024-03-01
TCK-0005957,5,2024-03-27
TCK-0005958,4,2024-08-10
TCK-0005959,2,2024-08-24
TCK-0005960,5,2024-12-07
TCK-0005962,5,2024-07-17
TCK-0005963,4,2024-01-07
TCK-0005964,4,2024-03-24
TCK-0005967,5,2024-08-07
TCK-0005969,3,2024-04-27
TCK-0005971,4,2024-07-06
TCK-0005973,1,2024-05-27
TCK-0005974,4,2024-01-02
TCK-0005975,5,2024-08-27
TCK-0005976,4,2024-07-02
TCK-0005977,3,2024-02-15
TCK-0005979,4,2024-02-07
TCK-0005980,4,2024-08-01
TCK-0005981,5,2024-12-11
TCK-0005982,4,2024-10-19
TCK-0005984,4,2024-02-18
TCK-0005985,4,2024-05-09
TCK-0005986,4,2024-03-10
TCK-0005988,5,2024-06-08
TCK-0005990,4,2024-11-27
TCK-0005992,3,2024-04-23
TCK-0005993,5,2024-02-05
TCK-0005994,1,2024-01-22
TCK-0005995,4,2024-11-26
TCK-0005996,4,2024-08-06
TCK-0005999,5,2024-12-28
TCK-0006000,5,2024-09-25
TCK-0006002,3,2024-12-26
TCK-0006005,5,2024-09-12
TCK-0006006,4,2024-02-22
TCK-0006007,3,2024-06-17
TCK-0006009,1,2024-01-20
TCK-0006010,2,2024-02-19
TCK-0006012,4,2024-07-01
TCK-0006013,3,2024-08-29
TCK-0006015,5,2024-07-24
TCK-0006016,4,2024-07-07
TCK-0006019,5,2024-06-07
TCK-0006020,4,2024-05-19
TCK-0006023,2,2024-08-30
TCK-0006024,3,2024-07-18
TCK-0006025,4,2024-01-03
TCK-0006026,4,2024-11-27
TCK-0006027,3,2024-11-26
TCK-0006028,4,2024-07-27
TCK-0006029,5,2024-03-09
TCK-0006031,4,2024-04-15
TCK-0006032,4,2024-01-29
TCK-0006035,4,2024-05-21
TCK-0006036,5,2024-04-19
TCK-0006038,3,2024-11-26
TCK-0006040,5,2024-05-02
TCK-0006042,2,2024-09-26
TCK-0006044,3,2024-05-14
TCK-0006045,1,2024-10-09
TCK-0006046,4,2024-08-29
TCK-0006047,5,2024-12-06
TCK-0006049,5,2024-10-06
TCK-0006050,3,2024-04-05
TCK-0006055,4,2024-11-07
TCK-0006056,4,2024-04-30
TCK-0006057,5,2024-09-23
TCK-0006058,4,2024-03-06
TCK-0006060,1,2024-12-15
TCK-0006062,1,2024-10-10
TCK-0006063,5,2024-02-14
TCK-0006064,4,2024-08-15
TCK-0006065,4,2024-09-28
TCK-0006066,1,2024-09-22
TCK-0006069,5,2024-04-06
TCK-0006070,5,2024-09-19
TCK-0006072,5,2024-07-07
TCK-0006073,5,2024-11-27
TCK-0006074,5,2024-02-20
TCK-0006075,5,2024-11-08
TCK-0006076,2,2024-12-21
TCK-0006079,3,2024-11-17
TCK-0006080,5,2024-03-16
TCK-0006081,2,2024-03-30
TCK-0006083,4,2024-07-03
TCK-0006088,4,2024-07-19
TCK-0006091,4,2024-02-14
TCK-0006092,4,2024-08-06
TCK-0006093,5,2024-03-07
TCK-0006094,3,2024-01-27
TCK-0006095,5,2024-03-27
TCK-0006096,3,2024-06-21
TCK-0006101,5,2024-12-14
TCK-0006104,5,2024-05-02
TCK-0006105,5,2024-08-20
TCK-0006106,2,2024-04-27
TCK-0006109,5,2024-07-09
TCK-0006110,4,2024-03-19
TCK-0006113,2,2024-04-25
TCK-0006114,5,2024-08-21
TCK-0006115,2,2024-12-12
TCK-0006116,3,2024-04-19
TCK-0006117,4,2024-12-30
TCK-0006121,5,2024-05-06
TCK-0006122,4,2024-04-11
TCK-0006123,4,2024-07-13
TCK-0006125,2,2024-08-29
TCK-0006127,5,2024-04-05
TCK-0006129,3,2024-02-16
TCK-0006130,3,2024-05-31
TCK-0006134,4,2024-06-24
TCK-0006135,5,2024-07-21
TCK-0006140,5,2024-01-26
TCK-0006141,5,2024-11-27
TCK-0006142,5,2024-08-04
TCK-0006144,1,2024-07-01
TCK-0006145,3,2024-12-17
TCK-0006147,4,2024-08-24
TCK-0006148,3,2024-10-24
TCK-0006151,2,2024-02-16
TCK-0006152,3,2024-05-24
TCK-0006154,4,2024-08-29
TCK-0006155,3,2024-07-19
TCK-0006158,3,2024-12-06
TCK-0006159,5,2024-04-29
TCK-0006160,5,2024-11-21
TCK-0006161,4,2024-12-31
TCK-0006164,5,2024-12-27
TCK-0006167,5,2024-06-05
TCK-0006168,3,2024-11-11
TCK-0006169,4,2024-03-21
TCK-0006182,4,2024-01-22
TCK-0006184,4,2024-07-15
TCK-0006185,5,2024-01-16
TCK-0006186,4,2024-07-17
TCK-0006187,2,2024-12-13
TCK-0006189,4,2024-06-26
TCK-0006190,5,2024-10-31
TCK-0006191,3,2024-05-04
TCK-0006195,4,2024-04-29
TCK-0006196,5,2024-12-28
TCK-0006198,3,2024-05-24
TCK-0006199,4,2024-07-18
TCK-0006202,2,2024-03-14
TCK-0006204,4,2024-12-01
TCK-0006207,5,2024-05-19
TCK-0006209,5,2024-11-21
TCK-0006211,4,2024-05-12
TCK-0006213,5,2024-07-24
TCK-0006214,4,2024-01-23
TCK-0006215,3,2024-08-22
TCK-0006216,2,2024-05-16
TCK-0006217,4,2024-09-16
TCK-0006219,4,2024-11-17
TCK-0006221,5,2024-03-02
TCK-0006222,4,2024-01-23
TCK-0006223,4,2024-07-27
TCK-0006225,5,2024-04-04
TCK-0006226,4,2024-05-25
TCK-0006231,5,2024-12-14
TCK-0006232,5,2024-01-08
TCK-0006233,3,2024-06-24
TCK-0006234,4,2024-08-01
TCK-0006236,5,2024-09-15
TCK-0006237,4,2024-07-08
TCK-0006238,4,2024-11-05
TCK-0006240,2,2024-04-09
TCK-0006241,5,2024-10-25
TCK-0006249,4,2024-01-25
TCK-0006252,4,2024-07-31
TCK-0006254,5,2024-06-18
TCK-0006257,1,2024-03-04
TCK-0006259,4,2024-08-31
TCK-0006260,3,2024-09-24
TCK-0006264,5,2024-10-20
TCK-0006268,3,2024-03-07
TCK-0006269,4,2024-08-26
TCK-0006270,4,2024-07-12
TCK-0006272,5,2024-08-27
TCK-0006274,4,2024-09-11
TCK-0006276,5,2024-04-30
TCK-0006277,5,2024-01-06
TCK-0006278,4,2024-02-26
TCK-0006282,5,2024-09-11
TCK-0006283,4,2024-10-03
TCK-0006285,4,2024-01-13
TCK-0006287,4,2024-08-21
TCK-0006289,1,2024-07-13
TCK-0006290,5,2024-03-12
TCK-0006293,3,2024-06-28
TCK-0006294,5,2024-08-04
TCK-0006295,2,2024-03-28
TCK-0006296,2,2024-08-27
TCK-0006297,1,2024-03-12
TCK-0006298,4,2024-01-22
TCK-0006299,3,2024-05-25
TCK-0006300,3,2024-04-08
TCK-0006301,5,2024-06-22
TCK-0006302,4,2024-09-18
TCK-0006306,2,2024-09-01
TCK-0006308,4,2024-06-01
TCK-0006309,5,2024-02-26
TCK-0006310,5,2024-01-16
TCK-0006317,1,2024-10-25
TCK-0006320,4,2024-01-24
TCK-0006321,1,2024-12-21
TCK-0006324,4,2024-06-16
TCK-0006325,4,2024-12-27
TCK-0006327,3,2024-01-26
TCK-0006328,5,2024-07-03
TCK-0006333,5,2024-12-23
TCK-0006335,5,2025-01-01
TCK-0006336,4,2024-11-02
TCK-0006338,5,2024-03-10
TCK-0006339,3,2024-10-03
TCK-0006343,3,2024-11-24
TCK-0006345,3,2024-01-19
TCK-0006346,4,2024-03-31
TCK-0006347,4,2024-12-20
TCK-0006348,2,2024-11-06
TCK-0006352,4,2024-10-10
TCK-0006353,5,2024-10-16
TCK-0006355,4,2024-07-11
TCK-0006356,5,2024-06-06
TCK-0006357,3,2024-06-24
TCK-0006359,3,2024-03-26
TCK-0006360,5,2024-01-19
TCK-0006361,2,2024-03-30
TCK-0006362,4,2024-05-26
TCK-0006363,4,2024-06-17
TCK-0006365,4,2024-09-03
TCK-0006368,5,2024-10-23
TCK-0006369,5,2024-03-22
TCK-0006373,4,2024-03-16
TCK-0006375,5,2024-03-16
TCK-0006377,4,2024-06-14
TCK-0006378,5,2024-01-22
TCK-0006379,3,2025-01-04
TCK-0006381,1,2024-06-26
TCK-0006382,3,2024-10-03
TCK-0006383,3,2024-11-16
TCK-0006384,5,2024-06-23
TCK-0006385,4,2024-01-11
TCK-0006390,5,2024-07-02
TCK-0006391,3,2024-07-22
TCK-0006392,2,2024-08-25
TCK-0006394,5,2024-07-19
TCK-0006395,4,2024-04-23
TCK-0006396,5,2024-06-28
TCK-0006397,4,2024-02-16
TCK-0006398,3,2024-01-21
TCK-0006399,4,2024-12-16
TCK-0006400,5,2024-03-13
TCK-0006401,4,2024-11-26
TCK-0006406,5,2024-08-05
TCK-0006407,3,2024-01-24
TCK-0006409,3,2024-12-13
TCK-0006410,5,2024-09-21
TCK-0006411,2,2024-11-26
TCK-0006412,4,2024-09-01
TCK-0006413,5,2024-07-08
TCK-0006415,2,2024-11-24
TCK-0006416,5,2024-07-09
TCK-0006419,3,2024-06-05
TCK-0006421,4,2024-10-06
TCK-0006425,4,2024-11-18
TCK-0006428,4,2024-12-04
TCK-0006430,3,2024-07-27
TCK-0006432,5,2024-03-15
TCK-0006434,3,2024-03-16
TCK-0006437,4,2024-09-04
TCK-0006438,5,2024-10-02
TCK-0006439,2,2024-09-07
TCK-0006443,5,2024-06-17
TCK-0006444,3,2024-08-27
TCK-0006445,5,2024-06-10
TCK-0006447,5,2024-06-08
TCK-0006451,5,2024-07-20
TCK-0006453,4,2024-08-26
TCK-0006454,3,2024-04-02
TCK-0006455,5,2024-11-13
TCK-0006457,4,2024-06-16
TCK-0006459,5,2024-06-15
TCK-0006460,4,2024-04-04
TCK-0006461,3,2024-08-02
TCK-0006464,4,2024-07-08
TCK-0006465,4,2024-10-31
TCK-0006471,5,2024-08-14
TCK-0006472,5,2024-06-28
TCK-0006473,4,2024-06-14
TCK-0006479,3,2025-01-01
TCK-0006480,2,2024-08-22
TCK-0006481,4,2024-12-22
TCK-0006482,4,2024-06-22
TCK-0006484,5,2024-09-06
TCK-0006485,4,2024-05-17
TCK-0006486,2,2024-01-13
TCK-0006489,2,2024-08-04
TCK-0006491,3,2024-12-15
TCK-0006494,5,2024-11-09
TCK-0006495,4,2024-02-03
TCK-0006496,5,2024-01-30
TCK-0006498,4,2024-07-20
TCK-0006499,2,2024-06-17
TCK-0006500,2,2024-01-18
TCK-0006502,3,2024-01-03
TCK-0006503,1,2024-11-29
TCK-0006505,4,2024-10-02
TCK-0006506,5,2024-10-27
TCK-0006508,5,2024-04-27
TCK-0006510,4,2024-11-11
TCK-0006516,5,2024-06-15
TCK-0006517,3,2024-10-03
TCK-0006518,5,2024-10-27
TCK-0006519,3,2024-06-08
TCK-0006523,4,2024-02-22
TCK-0006524,4,2024-12-10
TCK-0006525,3,2024-05-19
TCK-0006528,5,2024-01-19
TCK-0006531,5,2024-12-15
TCK-0006532,5,2024-09-20
TCK-0006534,5,2024-02-27
TCK-0006535,5,2024-12-21
TCK-0006536,5,2024-10-10
TCK-0006538,5,2024-03-11
TCK-0006539,3,2024-06-23
TCK-0006540,4,2024-07-31
TCK-0006541,3,2024-07-09
TCK-0006542,4,2024-11-03
TCK-0006543,4,2024-01-23
TCK-0006545,4,2024-01-14
TCK-0006546,2,2024-11-10
TCK-0006550,4,2024-11-17
TCK-0006552,2,2024-08-22
TCK-0006554,4,2024-11-09
TCK-0006555,4,2024-04-02
TCK-0006556,5,2024-09-07
TCK-0006557,4,2024-08-28
TCK-0006559,2,2024-05-24
TCK-0006560,1,2024-10-29
TCK-0006562,4,2024-12-07
TCK-0006563,5,2024-11-09
TCK-0006566,3,2024-02-17
TCK-0006567,3,2024-02-04
TCK-0006568,4,2024-04-21
TCK-0006571,2,2024-06-29
TCK-0006572,4,2024-10-04
TCK-0006573,1,2024-03-30
TCK-0006580,4,2024-02-05
TCK-0006581,5,2024-08-03
TCK-0006584,5,2024-12-18
TCK-0006585,4,2024-07-15
TCK-0006587,3,2024-06-08
TCK-0006593,3,2024-09-07
TCK-0006594,5,2024-02-24
TCK-0006595,4,2024-11-19
TCK-0006596,3,2024-05-22
TCK-0006597,3,2024-08-30
TCK-0006599,3,2024-04-28
TCK-0006603,2,2024-10-06
TCK-0006610,3,2024-09-11
TCK-0006614,4,2024-09-12
TCK-0006616,5,2024-11-02
TCK-0006618,2,2024-08-13
TCK-0006619,5,2024-07-09
TCK-0006620,4,2024-09-25
TCK-0006621,4,2024-05-19
TCK-0006622,4,2024-02-21
TCK-0006624,5,2024-10-04
TCK-0006626,4,2024-04-01
TCK-0006628,1,2024-01-10
TCK-0006632,4,2024-06-12
TCK-0006635,4,2024-06-24
TCK-0006636,5,2024-01-06
TCK-0006637,4,2024-09-03
TCK-0006638,4,2024-05-10
TCK-0006639,4,2024-05-26
TCK-0006640,5,2024-11-20
TCK-0006641,5,2024-09-21
TCK-0006644,1,2024-02-24
TCK-0006646,3,2024-05-23
TCK-0006647,4,2024-03-09
TCK-0006648,4,2024-05-20
TCK-0006651,5,2024-04-25
TCK-0006652,5,2024-08-07
TCK-0006653,5,2024-06-16
TCK-0006655,4,2024-04-17
TCK-0006656,1,2024-01-28
TCK-0006657,5,2024-01-25
TCK-0006658,4,2024-03-10
TCK-0006660,5,2024-11-22
TCK-0006661,3,2024-09-19
TCK-0006662,3,2024-08-12
TCK-0006663,5,2024-06-08
TCK-0006664,5,2024-03-14
TCK-0006665,5,2024-08-11
TCK-0006666,3,2024-12-24
TCK-0006667,5,2024-05-25
TCK-0006668,3,2024-10-02
TCK-0006670,3,2024-06-11
TCK-0006671,2,2024-02-20
TCK-0006672,4,2024-06-29
TCK-0006673,3,2024-11-15
TCK-0006674,4,2024-10-29
TCK-0006677,4,2024-09-28
TCK-0006682,3,2024-10-22
TCK-0006683,3,2024-04-12
TCK-0006684,2,2024-07-19
TCK-0006690,3,2024-08-26
TCK-0006693,3,2024-10-13
TCK-0006695,1,2024-07-25
TCK-0006700,3,2024-07-01
TCK-0006708,4,2024-06-24
TCK-0006709,3,2024-03-08
TCK-0006712,1,2024-04-07
TCK-0006713,4,2024-03-20
TCK-0006715,4,2024-12-09
TCK-0006718,5,2024-06-10
TCK-0006719,4,2024-10-13
TCK-0006720,4,2024-02-13
TCK-0006721,5,2024-03-08
TCK-0006723,5,2024-05-22
TCK-0006724,4,2024-10-03
TCK-0006725,4,2024-09-20
TCK-0006726,5,2024-04-04
TCK-0006727,4,2024-06-27
TCK-0006730,2,2024-11-14
TCK-0006731,3,2024-07-18
TCK-0006734,4,2024-09-29
TCK-0006735,4,2024-04-04
TCK-0006737,2,2024-11-13
TCK-0006738,5,2024-08-23
TCK-0006740,3,2024-12-18
TCK-0006742,5,2024-12-26
TCK-0006743,4,2024-10-12
TCK-0006744,3,2024-05-14
TCK-0006745,4,2024-05-04
TCK-0006746,3,2024-12-24
TCK-0006747,4,2024-04-08
TCK-0006749,4,2024-02-24
TCK-0006750,4,2024-05-30
TCK-0006751,5,2024-11-22
TCK-0006752,5,2024-09-05
TCK-0006754,3,2024-06-19
TCK-0006755,5,2024-11-15
TCK-0006756,3,2024-11-09
TCK-0006757,5,2024-05-19
TCK-0006758,2,2024-04-21
TCK-0006759,2,2024-01-31
TCK-0006760,4,2024-08-02
TCK-0006761,1,2024-04-10
TCK-0006764,5,2024-10-14
TCK-0006765,4,2024-04-24
TCK-0006766,4,2024-09-04
TCK-0006767,4,2024-07-01
TCK-0006768,5,2024-10-18
TCK-0006771,2,2024-09-16
TCK-0006774,5,2024-06-18
TCK-0006776,5,2024-05-04
TCK-0006777,5,2024-07-21
TCK-0006778,3,2024-10-11
TCK-0006780,5,2024-11-04
TCK-0006781,4,2024-09-16
TCK-0006784,3,2024-04-24
TCK-0006787,5,2024-11-21
TCK-0006790,5,2024-11-04
TCK-0006792,4,2024-01-11
TCK-0006793,2,2024-02-28
TCK-0006797,1,2024-08-03
TCK-0006799,5,2024-08-21
TCK-0006802,3,2024-12-04
TCK-0006804,3,2024-11-30
TCK-0006806,3,2024-07-30
TCK-0006807,5,2024-04-11
TCK-0006808,3,2024-09-02
TCK-0006809,4,2024-11-30
TCK-0006810,3,2024-11-29
TCK-0006814,5,2024-11-06
TCK-0006815,4,2024-01-25
TCK-0006816,5,2024-02-03
TCK-0006817,2,2024-12-12
TCK-0006819,5,2024-10-27
TCK-0006821,1,2024-03-24
TCK-0006822,5,2024-03-05
TCK-0006823,4,2024-11-22
TCK-0006824,1,2024-01-16
TCK-0006826,3,2024-08-13
TCK-0006828,4,2024-04-21
TCK-0006829,4,2024-09-30
TCK-0006831,4,2024-03-22
TCK-0006832,4,2024-03-12
TCK-0006833,3,2024-02-10
TCK-0006835,1,2024-12-31
TCK-0006837,3,2024-01-05
TCK-0006838,4,2024-06-27
TCK-0006839,5,2024-11-10
TCK-0006840,4,2024-01-28
TCK-0006842,4,2024-04-15
TCK-0006843,4,2024-07-20
TCK-0006844,4,2024-06-29
TCK-0006845,3,2025-01-01
TCK-0006850,2,2024-09-08
TCK-0006852,4,2024-04-24
TCK-0006853,5,2024-10-27
TCK-0006859,3,2024-02-14
TCK-0006861,5,2024-04-30
TCK-0006864,4,2024-05-22
TCK-0006865,5,2024-03-14
TCK-0006866,3,2024-03-20
TCK-0006868,4,2024-07-02
TCK-0006869,5,2024-03-02
TCK-0006871,3,2024-12-29
TCK-0006872,3,2024-08-31
TCK-0006873,4,2024-01-11
TCK-0006876,4,2024-02-04
TCK-0006880,4,2024-06-06
TCK-0006881,4,2024-01-07
TCK-0006882,3,2024-05-03
TCK-0006886,3,2024-07-27
TCK-0006887,3,2024-12-15
TCK-0006888,3,2024-02-27
TCK-0006889,5,2024-03-23
TCK-0006892,2,2024-03-06
TCK-0006894,5,2024-08-19
TCK-0006896,3,2024-04-24
TCK-0006897,4,2024-10-15
TCK-0006900,4,2024-08-15
TCK-0006901,3,2024-03-26
TCK-0006902,3,2024-10-18
TCK-0006904,5,2024-04-16
TCK-0006905,5,2024-11-10
TCK-0006907,3,2024-05-31
TCK-0006909,4,2024-07-21
TCK-0006910,4,2024-05-23
TCK-0006912,5,2024-07-07
TCK-0006913,5,2024-04-27
TCK-0006915,4,2024-01-17
TCK-0006917,2,2024-03-24
TCK-0006918,4,2024-04-19
TCK-0006919,3,2024-08-10
TCK-0006920,5,2024-08-23
TCK-0006921,2,2024-04-15
TCK-0006923,5,2024-05-06
TCK-0006924,5,2024-02-01
TCK-0006925,5,2024-11-17
TCK-0006926,3,2024-09-13
TCK-0006927,1,2024-11-18
TCK-0006928,3,2024-07-06
TCK-0006929,5,2024-01-03
TCK-0006932,4,2024-08-24
TCK-0006934,2,2024-02-03
TCK-0006935,1,2024-08-02
TCK-0006937,5,2024-07-29
TCK-0006938,5,2024-02-12
TCK-0006939,5,2024-12-06
TCK-0006940,5,2024-06-14
TCK-0006942,4,2024-04-02
TCK-0006943,5,2024-08-01
TCK-0006944,1,2024-03-20
TCK-0006945,4,2024-01-31
TCK-0006948,4,2024-01-29
TCK-0006949,5,2024-01-10
TCK-0006950,4,2024-10-25
TCK-0006955,4,2024-07-12
TCK-0006956,5,2024-07-01
TCK-0006957,5,2024-01-24
TCK-0006958,2,2024-09-04
TCK-0006959,4,2024-08-19
TCK-0006961,2,2024-03-25
TCK-0006962,4,2024-03-17
TCK-0006963,4,2024-12-24
TCK-0006964,5,2024-01-15
TCK-0006965,5,2024-04-15
TCK-0006966,4,2024-06-15
TCK-0006967,5,2024-05-17
TCK-0006968,2,2024-09-10
TCK-0006970,2,2024-11-30
TCK-0006972,4,2024-02-29
TCK-0006974,4,2024-01-22
TCK-0006975,5,2024-09-13
TCK-0006976,4,2024-09-09
TCK-0006977,3,2024-04-06
TCK-0006978,5,2024-10-14
TCK-0006980,4,2024-05-01
TCK-0006981,3,2024-11-24
TCK-0006985,4,2024-05-08
TCK-0006986,3,2024-06-14
TCK-0006988,3,2024-03-11
TCK-0006989,5,2024-02-11
TCK-0006991,5,2024-11-25
TCK-0006993,4,2024-10-23
TCK-0006994,5,2024-05-02
TCK-0006995,5,2024-05-11
TCK-0006996,3,2024-06-01
TCK-0006997,4,2024-06-22
TCK-0006999,4,2024-03-11
TCK-0007000,5,2024-03-31
TCK-0007001,1,2024-01-07
TCK-0007002,5,2024-07-02
TCK-0007003,4,2024-09-20
TCK-0007004,4,2024-05-08
TCK-0007005,4,2024-11-05
TCK-0007007,4,2024-10-09
TCK-0007008,1,2024-04-23
TCK-0007009,2,2024-02-10
TCK-0007011,3,2024-03-12
TCK-0007016,3,2024-12-06
TCK-0007017,5,2024-08-19
TCK-0007018,4,2024-05-16
TCK-0007020,5,2024-06-17
TCK-0007023,3,2024-08-16
TCK-0007024,5,2024-09-26
TCK-0007025,2,2024-04-30
TCK-0007026,5,2024-09-14
TCK-0007027,4,2024-04-09
TCK-0007028,5,2024-03-11
TCK-0007029,5,2024-12-17
TCK-0007030,5,2024-07-29
TCK-0007031,5,2024-03-13
TCK-0007034,5,2024-10-03
TCK-0007035,3,2024-08-10
TCK-0007036,4,2024-02-17
TCK-0007038,4,2024-12-03
TCK-0007039,5,2024-03-15
TCK-0007041,3,2024-07-22
TCK-0007042,3,2024-05-17
TCK-0007043,4,2024-01-21
TCK-0007044,5,2024-11-16
TCK-0007050,3,2024-07-21
TCK-0007052,5,2024-09-19
TCK-0007054,4,2024-06-08
TCK-0007055,4,2024-06-14
TCK-0007057,5,2024-12-14
TCK-0007058,3,2024-07-29
TCK-0007059,4,2024-06-26
TCK-0007060,5,2024-09-22
TCK-0007061,3,2024-05-01
TCK-0007062,4,2024-05-28
TCK-0007063,5,2024-08-17
TCK-0007064,4,2024-11-16
TCK-0007066,3,2024-01-16
TCK-0007067,4,2024-11-07
TCK-0007068,5,2024-09-29
TCK-0007070,2,2024-02-09
TCK-0007072,4,2024-09-25
TCK-0007073,4,2024-11-04
TCK-0007075,4,2024-02-12
TCK-0007078,4,2024-06-04
TCK-0007079,1,2024-12-14
TCK-0007080,2,2024-10-28
TCK-0007083,5,2024-03-22
TCK-0007084,5,2024-10-28
TCK-0007085,4,2024-12-09
TCK-0007086,4,2024-08-14
TCK-0007088,3,2024-01-03
TCK-0007089,5,2024-09-17
TCK-0007092,4,2024-05-03
TCK-0007093,3,2024-09-17
TCK-0007094,4,2024-01-24
TCK-0007095,2,2024-05-06
TCK-0007096,5,2024-07-08
TCK-0007097,4,2024-09-09
TCK-0007099,4,2024-03-18
TCK-0007102,4,2024-04-29
TCK-0007103,4,2024-09-26
TCK-0007107,4,2024-07-31
TCK-0007108,2,2024-03-30
TCK-0007110,3,2024-08-23
TCK-0007112,5,2024-09-08
TCK-0007114,5,2024-03-17
TCK-0007115,4,2024-12-04
TCK-0007117,3,2024-06-14
TCK-0007118,2,2024-12-06
TCK-0007121,5,2024-02-21
TCK-0007125,1,2024-05-26
TCK-0007126,4,2024-04-27
TCK-0007127,5,2024-06-11
