client_id,company_name,industry,country,company_size,employees,plan,signup_date,is_active,mrr_eur
CLT-000930,Lumen Works,ecommerce,ES,small,26,starter,2024-03-05,True,141.39
CLT-000931,Prime Services,manufacturing,ES,small,22,starter,2023-05-03,True,98.6
CLT-000932,Orion Labs,professional_services,FR,small,18,pro,2024-01-11,True,258.21
CLT-000933,Orion Works,professional_services,FR,small,21,starter,2022-03-17,True,116.05
CLT-000934,Civic Trading,manufacturing,ES,micro,7,pro,2024-06-21,True,275.75
CLT-000935,Prime Labs,software_it,IE,small,11,starter,2022-08-23,True,90.35
CLT-000936,Civic Partners,software_it,IT,small,17,pro,2023-12-25,True,236.51
CLT-000937,Green Group,manufacturing,FR,micro,2,starter,2025-10-26,True,81.64
CLT-000938,Prime Industries,retail,FR,small,19,starter,2025-04-25,False,118.34
CLT-000939,Vertex Services,healthcare,NL,mid,87,pro,2022-11-04,True,439.99
CLT-000940,Alto Consulting,education,CH,small,31,starter,2024-12-16,True,133.67
CLT-000941,Orion Services,professional_services,IT,micro,7,starter,2024-01-12,True,87.14
CLT-000942,Alto Trading,education,ES,small,11,starter,2024-01-12,True,104.91
CLT-000943,Aurum Systems,finance,DE,large,1071,enterprise,2025-10-12,True,1603.04
CLT-000944,Prime Labs,software_it,DE,small,22,starter,2023-02-10,True,133.35
CLT-000945,Nova Industries,professional_services,FR,small,18,enterprise,2022-09-29,True,1139.64
CLT-000946,Swift Systems,ecommerce,DE,small,25,pro,2023-11-21,True,308.02
CLT-000947,Lumen Solutions,hospitality,FR,mid,249,pro,2024-06-11,True,491.24
CLT-000948,Blue Industries,manufacturing,BE,mid,110,starter,2025-04-29,True,199.0
CLT-000949,Swift Group,manufacturing,ES,small,17,pro,2024-12-11,True,312.95
CLT-000950,Swift Labs,professional_services,DE,micro,2,starter,2025-06-14,True,73.81
CLT-000951,Blue Consulting,manufacturing,DE,micro,2,starter,2023-04-20,True,68.32
CLT-000952,Green Services,healthcare,PT,micro,4,starter,2022-02-22,True,78.74
CLT-000953,Delta Systems,manufacturing,BE,mid,92,pro,2022-09-03,True,372.13
CLT-000954,Prime Consulting,education,IE,small,14,starter,2023-04-01,True,100.21
CLT-000955,Civic Group,retail,DE,small,42,starter,2022-03-20,True,160.89
CLT-000956,Civic Group,manufacturing,FR,mid,125,pro,2023-03-27,True,377.37
CLT-000957,Blue Partners,healthcare,PT,micro,1,starter,2022-12-31,True,77.45
CLT-000958,Delta Systems,professional_services,IT,micro,6,pro,2023-04-20,True,263.46
CLT-000959,Aurum Systems,manufacturing,IT,micro,3,starter,2024-05-20,True,80.79
CLT-000960,Vertex Consulting,ecommerce,DE,micro,8,starter,2022-03-01,True,95.51
CLT-000961,Swift Solutions,professional_services,IT,small,15,starter,2023-06-18,True,99.56
CLT-000962,Lumen Trading,finance,DE,micro,3,starter,2023-02-27,True,70.9
CLT-000963,Delta Works,retail,DE,micro,9,starter,2025-12-14,True,92.48
CLT-000964,Civic Consulting,manufacturing,NL,small,17,starter,2023-04-15,True,98.33
CLT-000965,Vertex Group,manufacturing,ES,micro,6,starter,2024-09-20,False,83.89
CLT-000966,Nova Trading,retail,IT,micro,9,starter,2024-03-31,True,105.37
CLT-000967,Prime Consulting,manufacturing,FR,small,31,pro,2022-07-15,True,337.35
CLT-000968,Green Works,finance,PT,small,27,starter,2022-07-24,True,131.02
CLT-000969,Aurum Systems,software_it,DE,large,677,enterprise,2024-12-28,True,1597.23
CLT-000970,Aurum Systems,healthcare,CH,small,20,starter,2023-04-21,True,114.57
CLT-000971,Alto Labs,finance,DE,large,363,enterprise,2024-09-30,True,1280.58
CLT-000972,Swift Works,manufacturing,PT,mid,136,pro,2024-04-23,True,395.93
CLT-000973,Blue Solutions,manufacturing,DE,small,49,starter,2023-10-04,True,133.35
CLT-000974,Aurum Partners,finance,ES,large,833,enterprise,2022-11-28,True,1509.86
CLT-000975,Green Partners,software_it,IE,mid,108,pro,2022-10-14,True,402.08
CLT-000976,Swift Solutions,ecommerce,DE,micro,4,starter,2025-08-24,True,78.98
CLT-000977,Orion Trading,education,PT,small,25,starter,2023-11-08,True,131.14
CLT-000978,Blue Industries,finance,IT,micro,3,starter,2022-01-12,True,73.06
CLT-000979,Lumen Consulting,professional_services,IT,micro,3,starter,2025-02-19,True,77.45
CLT-000980,Nova Trading,finance,DE,mid,120,pro,2024-04-05,True,414.56
CLT-000981,Orion Trading,software_it,FR,small,17,starter,2024-12-05,True,121.29
CLT-000982,Vertex Works,manufacturing,BE,micro,5,starter,2023-04-20,True,75.7
CLT-000983,Delta Industries,ecommerce,FR,micro,3,starter,2022-08-29,True,78.8
CLT-000984,Swift Partners,finance,DE,micro,1,starter,2022-12-07,True,81.07
CLT-000985,Lumen Industries,manufacturing,PT,small,41,pro,2024-06-10,True,286.7
CLT-000986,Vertex Partners,ecommerce,BE,small,42,pro,2023-01-27,True,288.08
CLT-000987,Lumen Solutions,ecommerce,FR,micro,4,pro,2023-06-04,True,200.82
CLT-000988,Prime Solutions,retail,NL,small,18,pro,2022-03-04,True,323.46
CLT-000989,Delta Partners,ecommerce,ES,mid,249,starter,2022-03-01,True,199.0
CLT-000990,Lumen Industries,software_it,IE,small,24,starter,2025-01-19,True,135.27
CLT-000991,Orion Works,professional_services,BE,small,27,starter,2025-09-22,True,138.73
CLT-000992,Orion Solutions,finance,FR,small,26,starter,2023-07-19,True,131.13
CLT-000993,Swift Industries,finance,IT,mid,78,starter,2024-08-12,True,180.44
CLT-000994,Delta Partners,hospitality,FR,micro,2,starter,2022-02-11,True,85.55
CLT-000995,Green Group,hospitality,ES,mid,69,enterprise,2023-01-27,True,1328.19
CLT-000996,Prime Solutions,professional_services,DE,micro,4,pro,2023-07-13,True,214.32
CLT-000997,Prime Labs,professional_services,NL,small,23,pro,2024-07-09,True,311.14
CLT-000998,Blue Solutions,manufacturing,CH,micro,3,starter,2023-08-15,True,87.35
CLT-000999,Civic Services,finance,PT,micro,5,starter,2022-03-06,True,88.49
CLT-001000,Orion Industries,ecommerce,ES,micro,4,pro,2023-10-23,True,251.52
CLT-001001,Nova Industries,professional_services,ES,small,17,starter,2022-02-14,True,115.62
CLT-001002,Delta Works,healthcare,NL,small,11,pro,2024-09-15,True,247.07
CLT-001003,Green Services,ecommerce,FR,micro,4,starter,2022-12-07,True,96.31
CLT-001004,Lumen Services,education,FR,mid,71,enterprise,2022-07-05,True,1343.02
CLT-001005,Vertex Partners,ecommerce,DE,small,17,starter,2023-01-14,True,99.93
CLT-001006,Alto Trading,manufacturing,FR,mid,55,pro,2023-03-12,True,360.41
CLT-001007,Aurum Trading,software_it,BE,micro,5,starter,2023-08-03,True,94.9
CLT-001008,Swift Works,software_it,DE,small,32,starter,2025-05-31,True,118.29
CLT-001009,Vertex Group,software_it,ES,small,20,starter,2024-10-20,True,104.1
CLT-001010,Swift Consulting,retail,DE,small,17,pro,2022-03-13,True,323.56
CLT-001011,Blue Industries,manufacturing,DE,micro,5,starter,2025-09-05,True,97.1
CLT-001012,Nova Industries,manufacturing,DE,small,20,enterprise,2024-04-02,True,961.49
CLT-001013,Swift Labs,software_it,BE,mid,207,pro,2025-12-29,True,475.04
CLT-001014,Vertex Consulting,education,BE,small,17,starter,2023-11-22,True,119.07
CLT-001015,Prime Trading,retail,ES,mid,100,starter,2024-09-29,True,155.29
CLT-001016,Delta Group,professional_services,DE,micro,6,starter,2024-01-01,True,88.96
CLT-001017,Prime Solutions,ecommerce,IT,micro,5,starter,2022-07-13,True,77.3
CLT-001018,Aurum Systems,ecommerce,IE,small,49,pro,2024-12-08,True,280.87
CLT-001019,Vertex Group,retail,FR,small,27,starter,2022-06-11,True,130.2
CLT-001020,Prime Systems,professional_services,ES,small,39,starter,2024-06-06,True,151.05
CLT-001021,Delta Labs,retail,AT,small,42,starter,2025-03-20,True,152.67
CLT-001022,Swift Labs,healthcare,BE,micro,5,pro,2025-10-20,True,203.78
CLT-001023,Green Solutions,retail,BE,micro,3,starter,2022-07-18,True,68.32
CLT-001024,Vertex Trading,professional_services,FR,small,37,pro,2023-11-05,True,313.57
CLT-001025,Civic Solutions,professional_services,DE,mid,109,starter,2024-03-09,True,158.72
CLT-001026,Delta Consulting,manufacturing,IT,micro,3,starter,2025-10-13,True,72.17
CLT-001027,Delta Industries,manufacturing,IT,small,45,starter,2024-10-02,True,136.9
CLT-001028,Civic Industries,education,DE,micro,3,starter,2023-08-16,True,72.26
CLT-001029,Lumen Systems,ecommerce,IT,micro,6,starter,2025-07-14,True,102.51
CLT-001030,Orion Group,manufacturing,ES,micro,2,starter,2024-07-09,True,87.8
CLT-001031,Swift Labs,finance,FR,mid,160,starter,2025-04-03,True,199.0
CLT-001032,Swift Trading,retail,IT,micro,5,pro,2023-10-28,True,217.3
CLT-001033,Orion Partners,education,NL,micro,5,starter,2024-11-13,True,98.5
CLT-001034,Blue Partners,hospitality,DE,micro,3,pro,2023-02-28,True,232.64
CLT-001035,Orion Works,professional_services,ES,micro,3,pro,2023-11-10,True,268.87
CLT-001036,Green Partners,software_it,BE,small,27,starter,2024-08-20,True,106.14
CLT-001037,Swift Labs,manufacturing,IE,small,28,pro,2022-05-03,True,291.14
CLT-001038,Lumen Solutions,healthcare,DE,small,26,starter,2022-10-26,True,134.04
CLT-001039,Delta Consulting,ecommerce,BE,small,15,starter,2023-06-26,True,113.36
CLT-001040,Alto Partners,manufacturing,IE,micro,3,starter,2024-07-11,True,83.68
CLT-001041,Delta Solutions,software_it,BE,micro,2,starter,2023-08-20,True,83.61
CLT-001042,Delta Labs,ecommerce,ES,micro,7,starter,2023-08-22,True,85.31
CLT-001043,Green Solutions,manufacturing,PT,micro,2,starter,2024-11-24,True,81.02
CLT-001044,Blue Group,manufacturing,NL,small,22,pro,2025-08-20,True,293.02
CLT-001045,Blue Partners,software_it,IE,mid,92,pro,2023-07-24,True,410.7
CLT-001046,Alto Trading,ecommerce,DE,mid,112,pro,2025-09-22,False,416.46
CLT-001047,Vertex Services,manufacturing,FR,small,23,starter,2023-01-10,True,125.62
CLT-001048,Green Trading,ecommerce,NL,micro,4,starter,2023-01-25,True,97.2
CLT-001049,Blue Services,professional_services,DE,micro,5,starter,2022-04-15,True,92.0
CLT-001050,Green Partners,software_it,FR,micro,4,starter,2025-03-11,False,83.03
CLT-001051,Alto Partners,professional_services,BE,mid,129,starter,2024-04-13,True,199.0
CLT-001052,Blue Group,manufacturing,ES,large,250,pro,2023-07-18,True,496.21
CLT-001053,Orion Partners,healthcare,FR,micro,4,starter,2024-06-03,True,73.3
CLT-001054,Aurum Group,manufacturing,IT,micro,9,starter,2024-10-24,True,106.23
CLT-001055,Aurum Consulting,hospitality,NL,micro,4,starter,2024-03-22,True,95.31
CLT-001056,Delta Industries,manufacturing,DE,small,24,pro,2023-04-14,True,291.54
CLT-001057,Prime Group,professional_services,FR,small,29,starter,2024-03-16,True,105.32
CLT-001058,Swift Solutions,ecommerce,AT,mid,50,pro,2024-02-04,True,326.16
CLT-001059,Swift Group,healthcare,IT,mid,129,pro,2022-06-02,True,388.88
CLT-001060,Aurum Works,education,ES,micro,5,pro,2024-09-24,True,286.0
CLT-001061,Delta Systems,software_it,FR,micro,4,starter,2024-08-24,True,92.33
CLT-001062,Vertex Systems,hospitality,PT,small,24,starter,2023-11-03,True,131.57
CLT-001063,Prime Services,professional_services,IT,micro,5,starter,2025-12-27,True,101.71
CLT-001064,Vertex Partners,professional_services,BE,micro,2,starter,2025-12-12,True,80.62
CLT-001065,Nova Industries,ecommerce,FR,small,21,starter,2024-11-15,True,119.46
CLT-001066,Nova Services,professional_services,IE,small,17,starter,2022-06-04,True,129.19
CLT-001067,Alto Services,manufacturing,FR,mid,122,pro,2023-01-26,True,444.95
CLT-001068,Swift Labs,hospitality,ES,large,351,pro,2025-03-24,True,554.84
CLT-001069,Lumen Systems,ecommerce,IE,micro,4,starter,2023-10-23,True,78.07
CLT-001070,Green Works,professional_services,NL,small,36,pro,2023-12-28,True,337.77
CLT-001071,Delta Industries,software_it,FR,micro,2,pro,2022-03-22,True,233.22
CLT-001072,Alto Group,hospitality,IE,small,17,enterprise,2023-04-23,True,1016.74
CLT-001073,Vertex Solutions,hospitality,FR,small,31,starter,2023-03-04,True,126.62
CLT-001074,Swift Trading,ecommerce,FR,mid,75,enterprise,2024-11-23,True,1345.41
CLT-001075,Alto Partners,ecommerce,BE,large,537,pro,2024-11-04,True,578.75
CLT-001076,Alto Partners,ecommerce,FR,small,19,starter,2025-08-28,True,133.56
CLT-001077,Alto Systems,software_it,IE,large,613,enterprise,2022-03-21,True,1801.66
CLT-001078,Lumen Labs,ecommerce,DE,micro,5,pro,2022-08-13,True,205.87
CLT-001079,Green Labs,ecommerce,ES,mid,121,starter,2022-02-28,True,164.64
CLT-001080,Blue Systems,ecommerce,FR,small,22,starter,2023-04-02,True,137.87
CLT-001081,Alto Partners,ecommerce,ES,mid,79,enterprise,2022-01-02,True,1229.68
CLT-001082,Prime Industries,manufacturing,DE,large,726,enterprise,2025-03-15,True,1525.13
CLT-001083,Blue Industries,software_it,DE,micro,2,starter,2023-04-09,True,83.99
CLT-001084,Prime Group,ecommerce,NL,small,49,starter,2022-09-27,True,140.31
CLT-001085,Blue Works,finance,BE,small,38,pro,2023-01-09,False,332.31
CLT-001086,Green Industries,software_it,DE,small,29,pro,2025-03-28,True,354.36
CLT-001087,Aurum Works,ecommerce,DE,small,27,starter,2023-01-17,True,137.43
CLT-001088,Aurum Services,software_it,ES,mid,144,pro,2024-05-23,True,492.88
CLT-001089,Blue Consulting,ecommerce,DE,micro,4,pro,2023-09-21,True,245.26
CLT-001090,Alto Services,finance,FR,mid,111,pro,2022-02-04,True,431.63
CLT-001091,Civic Works,manufacturing,BE,small,11,starter,2025-11-21,True,102.34
CLT-001092,Vertex Industries,software_it,FR,small,36,pro,2022-11-08,True,363.58
CLT-001093,Swift Trading,education,DE,mid,106,enterprise,2022-01-01,True,1368.11
CLT-001094,Orion Labs,healthcare,FR,small,13,starter,2023-05-12,True,92.63
CLT-001095,Swift Systems,professional_services,IT,small,14,pro,2025-04-14,True,240.55
CLT-001096,Aurum Industries,healthcare,NL,micro,2,starter,2025-07-11,True,70.75
CLT-001097,Aurum Labs,manufacturing,PT,small,41,pro,2022-03-25,True,365.13
CLT-001098,Alto Partners,software_it,ES,small,35,starter,2024-12-06,True,155.88
CLT-001099,Delta Works,professional_services,IE,mid,108,pro,2022-04-27,True,445.05
CLT-001100,Prime Labs,retail,IE,micro,4,starter,2022-01-27,True,93.96
CLT-001101,Green Works,manufacturing,ES,small,30,pro,2024-02-09,True,343.61
CLT-001102,Orion Systems,software_it,FR,mid,124,starter,2023-05-04,True,199.0
CLT-001103,Delta Systems,healthcare,PT,micro,4,starter,2024-12-06,False,82.13
CLT-001104,Orion Systems,software_it,NL,small,47,pro,2023-06-04,True,351.11
CLT-001105,Vertex Trading,finance,DE,micro,6,starter,2022-11-25,True,98.98
CLT-001106,Civic Group,healthcare,BE,mid,66,starter,2023-12-22,True,173.54
CLT-001107,Green Group,software_it,PT,small,25,starter,2023-01-17,True,109.57
CLT-001108,Lumen Partners,finance,DE,mid,94,pro,2024-11-02,True,390.76
CLT-001109,Civic Services,retail,FR,micro,5,starter,2023-12-26,True,100.63
CLT-001110,Alto Labs,education,IT,micro,3,enterprise,2022-02-23,True,1187.95
CLT-001111,Green Trading,ecommerce,IE,mid,74,enterprise,2025-06-07,True,1209.83
CLT-001112,Civic Services,professional_services,AT,micro,4,starter,2024-03-03,True,91.08
CLT-001113,Vertex Labs,ecommerce,ES,mid,70,starter,2025-11-20,True,183.47
CLT-001114,Lumen Trading,manufacturing,BE,micro,5,starter,2025-05-22,True,83.42
CLT-001115,Lumen Services,professional_services,PT,micro,6,starter,2025-04-25,True,104.62
CLT-001116,Blue Solutions,manufacturing,IT,micro,1,starter,2025-10-28,True,84.08
CLT-001117,Prime Works,hospitality,DE,micro,4,starter,2022-10-01,True,76.8
CLT-001118,Aurum Labs,retail,IT,micro,6,pro,2022-10-23,True,290.02
CLT-001119,Delta Group,education,IE,micro,6,starter,2022-05-26,True,91.52
CLT-001120,Lumen Industries,professional_services,BE,small,27,starter,2025-08-22,True,134.1
CLT-001121,Vertex Consulting,ecommerce,FR,small,42,starter,2024-08-29,True,132.69
CLT-001122,Alto Labs,healthcare,DE,mid,109,pro,2023-04-10,True,416.54
CLT-001123,Alto Group,software_it,ES,micro,4,starter,2022-01-04,True,85.92
CLT-001124,Nova Group,software_it,DE,mid,155,enterprise,2023-01-22,True,1329.43
CLT-001125,Civic Trading,software_it,AT,small,15,starter,2024-06-21,True,122.13
CLT-001126,Blue Services,finance,FR,micro,1,pro,2022-09-04,True,208.12
CLT-001127,Prime Consulting,professional_services,DE,small,38,pro,2025-06-09,True,365.21
CLT-001128,Orion Services,finance,PT,mid,126,pro,2022-10-17,True,455.65
CLT-001129,Green Systems,software_it,FR,large,527,enterprise,2025-04-25,True,1599.47
CLT-001130,Orion Group,manufacturing,IE,small,23,pro,2023-08-02,True,287.26
CLT-001131,Green Labs,ecommerce,CH,small,11,pro,2023-09-19,True,291.1
CLT-001132,Prime Solutions,software_it,IT,mid,76,enterprise,2025-01-16,True,1159.63
CLT-001133,Nova Services,education,FR,small,17,pro,2025-11-02,True,302.86
CLT-001134,Civic Industries,retail,ES,micro,2,starter,2023-03-30,True,66.52
CLT-001135,Green Partners,retail,FR,micro,6,starter,2023-08-18,False,82.57
CLT-001136,Vertex Industries,finance,AT,small,15,pro,2024-05-15,True,295.2
CLT-001137,Orion Labs,hospitality,FR,small,13,starter,2024-04-27,True,117.09
CLT-001138,Green Partners,software_it,DE,small,10,starter,2022-08-23,True,113.02
CLT-001139,Aurum Consulting,professional_services,FR,mid,61,enterprise,2024-03-26,True,1127.42
CLT-001140,Delta Labs,software_it,FR,mid,119,starter,2022-03-15,True,168.69
CLT-001141,Green Solutions,professional_services,PT,mid,150,pro,2024-06-16,True,421.43
CLT-001142,Nova Services,professional_services,BE,micro,2,pro,2023-12-01,True,210.49
CLT-001143,Blue Group,hospitality,ES,micro,4,starter,2023-11-19,True,83.3
CLT-001144,Aurum Consulting,retail,PT,micro,2,starter,2022-08-17,True,75.47
CLT-001145,Civic Solutions,software_it,IT,mid,97,starter,2023-04-24,False,150.82
CLT-001146,Nova Systems,software_it,BE,micro,5,starter,2025-08-21,True,87.27
CLT-001147,Delta Systems,retail,DE,small,37,pro,2023-12-08,True,330.96
CLT-001148,Aurum Industries,hospitality,ES,micro,2,pro,2024-03-06,True,260.07
CLT-001149,Vertex Solutions,professional_services,ES,micro,2,pro,2024-04-03,True,240.01
CLT-001150,Green Systems,ecommerce,ES,small,20,starter,2023-10-30,True,101.01
CLT-001151,Civic Trading,healthcare,DE,small,29,starter,2024-04-16,True,118.36
CLT-001152,Swift Industries,manufacturing,ES,small,33,starter,2023-11-23,True,115.76
CLT-001153,Swift Services,education,ES,micro,2,starter,2025-10-25,True,68.72
CLT-001154,Swift Works,professional_services,BE,small,18,starter,2024-09-23,True,129.32
CLT-001155,Delta Services,hospitality,BE,small,27,starter,2022-04-19,True,106.97
CLT-001156,Vertex Trading,education,BE,micro,3,starter,2023-09-14,True,83.51
CLT-001157,Blue Industries,manufacturing,ES,small,13,starter,2023-07-30,True,119.27
CLT-001158,Alto Industries,software_it,IE,micro,6,starter,2022-02-10,True,105.69
CLT-001159,Vertex Partners,professional_services,IT,mid,172,enterprise,2024-01-28,True,1178.74
CLT-001160,Prime Systems,software_it,IE,mid,127,pro,2022-06-20,True,479.91
CLT-001161,Aurum Solutions,manufacturing,IT,large,498,enterprise,2024-12-01,True,1316.99
CLT-001162,Vertex Industries,professional_services,FR,micro,3,starter,2025-09-06,True,70.06
CLT-001163,Civic Solutions,education,FR,small,10,starter,2022-03-15,True,91.58
CLT-001164,Swift Group,manufacturing,DE,large,460,pro,2023-12-11,True,610.41
CLT-001165,Aurum Labs,hospitality,DE,mid,82,starter,2022-09-21,True,148.8
CLT-001166,Alto Industries,software_it,DE,mid,122,pro,2024-08-01,True,384.22
CLT-001167,Orion Consulting,software_it,IT,micro,1,starter,2024-06-05,True,66.14
CLT-001168,Nova Consulting,retail,DE,micro,9,starter,2025-12-17,True,90.33
CLT-001169,Orion Works,software_it,IE,micro,3,starter,2023-01-23,True,87.44
CLT-001170,Alto Trading,professional_services,FR,large,250,enterprise,2025-05-16,True,1480.77
CLT-001171,Green Systems,ecommerce,DE,micro,4,starter,2022-05-07,True,80.55
CLT-001172,Lumen Solutions,finance,IT,micro,8,starter,2025-10-13,True,98.13
CLT-001173,Vertex Works,software_it,NL,micro,6,starter,2024-09-10,True,84.42
CLT-001174,Aurum Group,healthcare,IT,micro,1,starter,2024-08-03,True,80.14
